DebtToIncomeRatio,CreditScore,MonthlyDebtPayments,PaymentHistory,NetWorth,SavingsAccountBalance,BankruptcyHistory,CreditCardUtilizationRate,LoanAmount,EmploymentStatus,RiskScore
0.4791696913881175,556,271,29,11478,5797,0,0.065340287765465,7115,Employed,43.2
0.1540522506532539,545,162,26,678988,484,0,0.2038470175746998,26149,Employed,47.0
0.3399928309644678,572,927,26,188261,880,0,0.3313552663308144,31664,Employed,52.0
0.3304130349276286,606,434,24,107919,1355,0,0.1059407223158485,23379,Employed,47.0
0.46708711329635,492,342,22,134809,8018,0,0.1786509627006278,8235,Employed,54.0
0.3142977971038471,542,264,24,138224,8244,0,0.3754015759412109,11164,Unemployed,54.0
0.053034163658136,484,709,27,12126,2001,0,0.3845500436383227,21163,Self-Employed,54.0
0.3259842023939061,611,979,22,118280,3920,0,0.4029340672002851,9541,Employed,39.2
0.1964720522281964,487,475,23,55055,997,0,0.3621229190262905,84339,Employed,50.0
0.4220032223083502,662,454,19,15452,2363,0,0.2827080527688063,42144,Self-Employed,55.0
0.3441895245994962,596,462,24,21867,7128,0,0.2269040667725305,13117,Employed,57.0
0.5130782625278317,576,311,24,37370,8078,0,0.4018359876039639,34086,Employed,58.0
0.320961227087162,632,372,17,12631,12925,0,0.081824895732729,30792,Employed,50.0
0.4808584846902157,609,162,23,16206,1326,0,0.2382648305350523,18374,Employed,59.0
0.4458747810061346,555,242,22,11781,2506,0,0.3268732018854138,36006,Employed,48.8
0.128236240957581,621,486,29,57096,1065,0,0.4901559637476316,7760,Employed,47.0
0.0674203862853627,594,356,21,80977,3378,0,0.390240784571397,18566,Employed,49.0
0.3650628131783543,532,734,21,24187,2117,0,0.3839631439317357,16961,Self-Employed,46.400000000000006
0.2054319832866596,559,221,19,14475,3515,0,0.1820486025226091,54107,Self-Employed,59.0
0.0628368158497314,624,691,23,17411,2156,0,0.5031053451835421,13627,Employed,52.0
0.2990991433925902,504,300,28,51564,39059,0,0.3188307872830996,31028,Employed,52.0
0.249994075300913,540,296,26,29988,4558,0,0.3253156186298692,15619,Employed,54.0
0.3601717630073864,555,296,19,48380,1436,0,0.3957242334252658,37472,Employed,56.0
0.3359404714624142,630,278,23,53186,2121,0,0.2692257128113094,17751,Employed,54.0
0.0824959272586007,637,551,19,11920,3727,0,0.183243308023977,12001,Employed,46.0
0.1146865060958113,627,305,23,74152,1241,0,0.4578259257746775,21699,Employed,47.0
0.1973323052054134,591,159,22,18474,2093,0,0.2715957458228204,33587,Employed,56.0
0.095182974517594,589,469,19,381206,706,0,0.2428037905518884,28606,Employed,35.2
0.211927553055033,471,480,31,64294,1740,0,0.577136820845995,10441,Self-Employed,55.0
0.0263075677557072,583,380,25,36170,1216,0,0.0715680786483385,9906,Employed,39.2
0.2520354483277434,621,413,26,17084,420,0,0.2102390164042128,15967,Employed,50.0
0.2381704796713374,540,395,23,76283,2438,0,0.3763233723829255,13460,Employed,51.0
0.0702348296065821,622,570,27,16960,1335,0,0.0437201927653462,14030,Employed,47.0
0.4242075371988924,506,831,15,12078,368,0,0.3625127080806478,17490,Unemployed,61.0
0.4933447104669824,456,224,21,300116,7034,0,0.2672882759652266,29612,Employed,54.0
0.127384291267826,594,1035,18,15966,7210,0,0.5237955987883811,19185,Employed,51.0
0.0099060819225855,572,808,32,31086,1396,0,0.1943911650419408,12180,Employed,50.0
0.138136323209793,514,349,29,15377,5650,1,0.1426377925481711,13924,Employed,67.0
0.1714568122946755,607,468,21,79099,1104,1,0.5936788996665396,27498,Employed,58.0
0.363139772548379,573,775,27,81715,1491,0,0.1215645026923944,20834,Employed,40.0
0.3635675339863469,580,564,13,31005,2139,0,0.2441323074322558,15429,Employed,54.0
0.379804951766327,622,539,19,11493,11070,0,0.5127370051454321,30204,Employed,54.0
0.1368262295608905,599,702,19,44372,3003,0,0.1106663084966479,32975,Employed,49.0
0.2725452039548531,491,189,24,17905,6315,0,0.4446760468704081,32298,Employed,55.0
0.5104243362022771,602,257,25,47204,556,0,0.0989709194888988,20942,Employed,41.6
0.2722778852524506,604,375,27,25832,1733,0,0.4011389872723751,14046,Self-Employed,56.0
0.6766021790566387,535,681,28,204493,6387,0,0.4616557750942131,19678,Employed,56.0
0.3575179356618475,599,981,15,21939,2593,0,0.3098387787014253,15446,Employed,56.0
0.353906239844212,583,567,27,368683,2425,1,0.5853968250295425,5903,Employed,49.6
0.1461818541275513,638,312,18,516323,1968,0,0.2219795180312083,19574,Employed,31.200000000000003
0.3810145737201016,590,390,25,12022,7084,0,0.1214320251979882,7521,Employed,59.0
0.1221788923479476,592,280,25,17726,3034,0,0.2776760836881499,15321,Employed,39.2
0.3871843442471595,520,304,21,17663,794,0,0.231561752409111,16458,Employed,54.0
0.2812226615682896,638,280,25,89627,1453,0,0.2789161339982449,47683,Employed,36.0
0.4922720444953574,611,532,28,34853,28293,0,0.3026459285186237,12174,Employed,55.0
0.0202506180621602,511,499,28,12050,2723,0,0.0563719090199167,24751,Employed,49.0
0.3956090219965091,616,686,24,18900,387,0,0.292884060237471,18809,Employed,55.0
0.0987881826917528,553,453,18,37167,3895,0,0.0663597609397786,27733,Employed,57.0
0.1765877813371097,561,332,23,29848,6203,0,0.0737657969965645,15811,Employed,50.0
0.1541108681357027,582,517,26,17156,10892,0,0.4560359741865247,10003,Employed,53.0
0.3197190577659585,634,738,25,225629,2247,0,0.3200106606701589,23237,Employed,48.0
0.2708299264283246,630,552,17,53390,23722,0,0.1415730374516247,22217,Employed,46.0
0.1028662188747673,592,791,23,457606,4920,0,0.0564148068912271,24194,Employed,34.4
0.1592089604507774,628,461,27,24547,26560,0,0.2681825949218427,18959,Employed,50.0
0.1167361509929456,544,197,23,152703,2676,0,0.4260439573568819,18436,Employed,36.8
0.1352056573929559,611,617,24,105324,9586,0,0.2920938705409107,32930,Employed,46.0
0.1575419482873603,659,604,22,13468,22364,0,0.3293163754266024,31453,Unemployed,36.0
0.2781425260222789,477,946,23,36988,2480,0,0.2223359166301216,14733,Employed,53.0
0.1306929556409866,600,273,25,52924,962,0,0.2302847580497067,20451,Employed,48.0
0.173197358955741,646,454,27,77692,667,0,0.0030816587076564,12077,Employed,46.0
0.6757937833735788,651,444,21,22622,2137,0,0.266060427739218,29259,Employed,54.0
0.4719084552080749,685,359,31,13508,1097,0,0.5338407433325906,27751,Employed,51.0
0.1539545827135636,628,198,19,89103,1480,0,0.17645226710306,44706,Employed,42.0
0.0735275754406294,561,339,26,95324,1968,0,0.2179924710825278,31837,Employed,50.0
0.3634071268287634,607,356,23,17413,2707,0,0.1559236383745179,24084,Employed,53.0
0.2299169401710953,495,326,30,47588,2262,1,0.2494114232174011,79993,Unemployed,69.0
0.2668986095570153,600,494,24,68114,668,0,0.1502407308552362,26204,Employed,46.0
0.1937171209542641,596,889,23,282072,616,0,0.4300007077151074,29081,Employed,45.0
0.332091966815145,611,586,19,35190,22095,0,0.3927160314842465,8908,Employed,56.0
0.2411118860875869,611,267,37,21570,8754,0,0.3725612033845984,33060,Employed,50.0
0.3444413743071536,575,672,28,13896,3003,0,0.2855763060863802,73740,Employed,54.0
0.1536086282590292,532,711,22,13482,16666,0,0.1046972961707868,25419,Employed,54.0
0.1618105845926418,536,543,24,66363,2634,0,0.2993362243093143,32596,Employed,36.8
0.2587861457750394,578,915,29,68120,1103,0,0.4182494260236254,38354,Employed,54.0
0.5286637746030062,595,372,26,10797,11789,0,0.0397072571981336,54234,Unemployed,60.0
0.1293854647155039,602,1204,17,173872,8476,0,0.0671412753326105,29871,Employed,45.0
0.2460890488596449,435,464,26,72626,12556,0,0.5549221296253126,9984,Employed,53.0
0.367674058953532,591,127,28,26726,1310,0,0.4251046641816529,24698,Employed,58.0
0.486692777566746,497,1228,17,60132,1511,0,0.2540788459615833,32483,Employed,55.0
0.3230481769647973,639,226,23,15407,2663,0,0.4545061206037694,31219,Employed,52.0
0.1395996069872495,638,384,25,10198,1405,0,0.5456592046296174,20410,Unemployed,51.0
0.4503666012984215,545,325,20,15439,1687,0,0.0667696678178323,18328,Unemployed,58.0
0.2106750600864158,521,351,28,79722,3047,0,0.3954333260169269,18385,Employed,38.400000000000006
0.1811242559022035,588,402,25,48905,1326,0,0.6000282052475259,20443,Employed,54.0
0.1434754385113845,511,654,12,93719,2453,1,0.2940510346484975,23519,Employed,62.0
0.4911860916514646,676,507,29,46453,2434,0,0.0114534390286603,28886,Employed,39.2
0.8359930505869809,639,402,27,11250,1990,0,0.4371076029607282,26581,Employed,56.0
0.3556831337827864,530,322,22,43821,32938,0,0.5137253145580413,17748,Employed,61.0
0.2450817537864082,483,369,23,289134,4608,0,0.0452084039120756,12156,Employed,47.0
0.0925784974501534,601,707,30,45609,4962,0,0.5674055965772252,26612,Employed,49.0
0.5831140852988604,480,460,28,172309,3199,0,0.2051053114578134,19058,Employed,42.400000000000006
0.3057122954831784,598,280,20,50125,2212,0,0.1647214031720063,49201,Employed,52.0
0.5680923778963561,501,538,17,40177,666,0,0.133088399628716,34754,Employed,57.0
0.3210393525042599,564,960,18,14244,690,0,0.0398398097480145,26119,Employed,59.0
0.1883786258778757,521,267,13,27700,2996,0,0.1751837549338679,15096,Employed,49.0
0.0864891673303063,557,162,30,11149,6245,0,0.3081859469722358,11207,Employed,52.0
0.5504665990865187,500,412,23,23353,850,0,0.3075404758702807,22052,Employed,62.0
0.3555093731118671,607,545,27,225688,2289,0,0.3758513804379299,23695,Employed,48.0
0.3902498522324827,497,884,35,13084,8689,0,0.2069026701315792,9242,Employed,56.0
0.1482773703263908,500,273,23,186383,3865,0,0.707226802173229,27910,Employed,49.0
0.1669505738659337,669,363,19,17286,3128,0,0.3576170328138939,22576,Employed,44.0
0.3133320796518017,539,326,25,13548,2093,0,0.0832553800607249,5794,Employed,40.8
0.173759659686134,556,576,32,28461,3835,0,0.1776901016561424,14358,Self-Employed,52.0
0.1771758684417815,567,234,21,11858,1870,0,0.1461935509128722,14842,Employed,52.0
0.2063403575084918,595,818,22,944787,1644,0,0.38407561317984,11967,Unemployed,36.8
0.6993889349771951,561,535,21,11453,7520,0,0.177696829737598,26735,Employed,63.0
0.1195681356657332,569,217,27,194898,4782,0,0.4823540424246885,53858,Employed,51.0
0.2652730702254695,580,351,23,26607,42619,0,0.4537463742092319,27772,Unemployed,46.400000000000006
0.3239413801596557,472,437,24,15741,6405,0,0.1624253781138629,30215,Employed,54.0
0.4225032859380602,579,280,25,756351,4712,0,0.2454024886204926,14943,Employed,37.6
0.3169440860041171,490,281,25,119065,868,0,0.2399722401796284,28419,Employed,49.0
0.2871687578944402,517,287,31,345705,648,0,0.2039212096205675,20096,Employed,49.0
0.3651227945376961,513,284,24,47870,22107,0,0.4025236093376504,22035,Employed,59.0
0.3062912738648242,590,138,23,66014,3486,0,0.166204824321021,16288,Unemployed,56.0
0.2171557369610817,560,634,18,18325,1935,0,0.2773690238325323,10005,Employed,41.6
0.2794132443058126,584,764,23,10452,366,0,0.4911627421541547,34884,Employed,54.0
0.0923927722711297,638,169,28,44582,49069,0,0.3546667116687516,23876,Employed,49.0
0.38410647637395,453,430,27,10211,3229,0,0.0276740462792474,19642,Employed,54.0
0.6081202909622074,568,341,24,12590,4832,0,0.2472735503362605,54872,Employed,60.0
0.1217305891199369,551,338,21,11043,3632,0,0.0811480128501745,13384,Employed,52.0
0.1368058750407536,562,257,11,10181,4703,0,0.3111295321706804,30336,Employed,49.0
0.3939028049506367,638,333,32,19099,3836,0,0.4610409994194456,61483,Employed,51.0
0.0974249403812809,632,1240,35,30981,765,0,0.2937299109115078,27157,Unemployed,49.0
0.1057098683240413,673,587,17,28971,6957,0,0.120319729462757,12332,Employed,51.0
0.2965051160965764,578,386,25,33204,6961,1,0.1212303858762835,35925,Employed,64.0
0.1802187198659371,607,199,28,14626,10790,0,0.5246529603952069,16768,Employed,52.0
0.2472603220134715,545,316,29,14997,1889,1,0.3058216235706235,16200,Employed,68.0
0.1951097585882525,616,397,28,60767,4160,0,0.4506253572826005,14026,Employed,39.2
0.0930486441588995,601,263,29,14909,4728,0,0.4113487721178584,49721,Employed,48.0
0.1184966426805113,561,448,20,100073,58059,0,0.2034921075350382,17988,Unemployed,53.0
0.0325781324585882,531,376,17,70121,77473,0,0.406581486675797,13904,Employed,49.0
0.2329212355706769,606,604,30,219466,4184,0,0.2499684485149175,41085,Employed,46.0
0.272701577234611,572,272,26,14046,1095,0,0.3056325320607667,9958,Employed,40.8
0.0372510580910827,556,513,30,38251,1628,0,0.1724504341144707,22745,Employed,50.0
0.2443880934843893,617,538,17,104666,2378,0,0.2841566636629089,15677,Self-Employed,49.0
0.0905960738774435,522,463,24,122130,9901,0,0.3581871404654898,29825,Employed,47.0
0.1711734550280808,559,357,24,11855,11607,0,0.0789411641881005,17824,Unemployed,40.8
0.2605473123808137,538,561,20,15422,8079,0,0.1065236953386869,10875,Employed,51.0
0.1883273044155773,543,298,29,75224,6512,0,0.1161801639744531,23669,Employed,47.0
0.2914226270608415,633,158,23,18640,8686,0,0.2697352713194141,17508,Employed,39.2
0.213368572193825,568,332,20,17875,699,0,0.2100692457892271,33555,Self-Employed,59.0
0.296447023981476,566,409,29,18472,868,0,0.1876209633032869,22776,Employed,53.0
0.3982774060287382,624,266,29,33363,893,0,0.2324885220043867,64262,Employed,53.0
0.0590747305677284,459,384,20,373273,3586,0,0.152844466879294,16675,Employed,35.2
0.2186205167851101,594,161,30,11200,4308,0,0.1316519430812534,39589,Employed,50.0
0.3293827531925478,500,548,25,51039,632,0,0.0841518329645764,18488,Employed,55.0
0.0560736402144238,581,541,20,12254,3289,0,0.2736142031886209,20732,Self-Employed,61.0
0.0898229070275251,611,397,14,12872,5135,0,0.3605323375722893,32148,Employed,48.0
0.1049364241541082,557,760,23,19464,2317,0,0.7657663248589283,13754,Employed,43.2
0.5030360896980696,593,254,28,83792,18330,0,0.1352263298835879,39907,Employed,59.0
0.6574735485943052,560,598,33,340138,25204,0,0.4142644383461617,31140,Employed,41.6
0.1011211883729959,509,490,18,15618,1314,1,0.3482445238852452,32716,Self-Employed,65.0
0.1898403730518111,626,324,31,15291,2194,0,0.2694122417735693,35167,Employed,39.2
0.1310866923843872,685,372,25,41277,6026,0,0.2731805803729213,29416,Self-Employed,47.0
0.3861840539945969,428,387,29,18359,3014,0,0.1773845011523519,30950,Employed,54.0
0.7034734665868296,557,461,14,73979,926,0,0.2532181407142558,42539,Employed,61.0
0.299094606630984,464,430,27,17373,11617,0,0.104652688059345,22088,Employed,53.0
0.5138537794375755,599,203,18,11100,3366,0,0.2138645157562648,20143,Employed,62.0
0.5523543433699548,640,607,34,91234,3274,0,0.0875125496089703,28055,Employed,56.0
0.4697910319831456,640,634,20,16896,1091,0,0.5250876374895385,23156,Employed,43.2
0.1302126229817304,580,431,35,22891,988,0,0.2627331638818169,35163,Employed,51.0
0.3089091562500897,518,657,19,146936,4202,0,0.1205672743225319,55972,Employed,50.0
0.3566057578199632,610,262,26,454332,24312,0,0.4991251317837583,13726,Employed,36.0
0.3364227152890576,620,918,37,17100,827,0,0.1689862659013122,23135,Employed,51.0
0.4025063192941045,535,262,23,64373,1904,0,0.4149833279399021,12943,Employed,42.400000000000006
0.272061858101629,488,665,27,171660,1065,0,0.294331387058067,19826,Self-Employed,53.0
0.0686064519379054,612,444,23,25275,1143,0,0.2288472763953201,20448,Employed,48.0
0.3020665576416125,584,488,23,13969,17101,0,0.644344874433803,18125,Self-Employed,60.0
0.3166187140883451,571,758,41,55667,3736,0,0.3802806208163338,34625,Employed,60.0
0.1577646680637006,597,552,21,82811,5807,0,0.2452420629754316,26353,Employed,50.0
0.3383993775104255,464,275,28,23573,1578,0,0.3537299104571906,16320,Self-Employed,59.0
0.0617076407158733,543,528,25,17725,10064,0,0.1953769601884157,34657,Employed,51.0
0.1044757574007534,610,1164,32,17778,1742,0,0.2473722100252206,20805,Unemployed,46.400000000000006
0.2865446799184413,630,1033,25,60507,471,0,0.198768771044222,16880,Employed,46.0
0.2048465507937809,536,672,20,257247,1875,0,0.4616835544629853,13237,Employed,49.0
0.1099590134227373,586,510,16,11344,11390,0,0.2758301072937853,10587,Employed,52.0
0.2555050103617474,608,273,18,17279,897,0,0.4600549853040866,17457,Employed,39.2
0.2451659987913343,567,500,22,17005,5995,0,0.1299747333191425,22680,Employed,56.0
0.4341876228533866,595,388,22,23449,3735,0,0.2884332723798891,35025,Employed,58.0
0.2153110874911741,430,307,16,18557,10870,0,0.3681428995267429,7926,Employed,52.0
0.2623475968884965,568,368,29,30378,5556,0,0.5472208983195713,55936,Employed,57.0
0.2796063502731283,506,278,22,79105,9057,0,0.0928871288933475,14992,Employed,38.400000000000006
0.193955793889275,590,1299,26,10456,14806,0,0.6377195015619026,18165,Employed,54.0
0.2100006928139585,603,333,24,18400,1671,0,0.0909443979941798,18494,Employed,50.0
0.0747777190768339,525,604,21,22753,7446,0,0.3056972289725376,16063,Employed,56.0
0.1653127032980066,533,405,27,35004,2923,1,0.1492422123361154,18914,Employed,61.0
0.1415468844455021,602,213,24,31271,2440,0,0.1060579107428895,19552,Self-Employed,55.0
0.0316078866199536,534,387,24,16617,19912,0,0.6642209629031893,20413,Employed,40.0
0.1996180714808522,581,418,30,44865,30621,0,0.4004292442442883,48660,Employed,57.0
0.1073286365731973,592,862,26,69663,3102,0,0.3397595385324553,15253,Employed,38.400000000000006
0.3876205557015433,561,383,33,86060,2308,0,0.4822353825206797,55100,Employed,55.0
0.1762869014614019,614,242,29,16032,28928,0,0.2734325158294383,28929,Employed,46.0
0.2648471418061843,647,229,19,13071,2762,0,0.4212384911359211,10134,Employed,41.6
0.2890870265806363,546,678,29,19583,1092,0,0.246841665358729,14535,Employed,54.0
0.4172777209559131,523,293,33,73143,7010,0,0.3548960251963539,13694,Employed,55.0
0.1679455285602196,591,423,27,52609,1249,0,0.4863021644153956,21782,Employed,54.0
0.2427237169799632,605,171,27,48452,566,0,0.3381454889183954,42608,Employed,52.0
0.134254683224103,644,936,29,18510,368,0,0.1712383452658654,33092,Employed,47.0
0.27270356668748,615,250,22,280843,840,0,0.3607718353874819,13244,Unemployed,36.0
0.1851495304424238,603,637,32,265712,690,0,0.0397150798051843,40437,Employed,41.0
0.2014907739627351,616,698,25,12882,1209,0,0.1249479469345579,13075,Employed,38.400000000000006
0.1966048088418217,594,1170,23,333049,6246,0,0.3739379839049656,14100,Employed,35.2
0.0795807498503137,614,242,28,88370,3958,0,0.1113802857270582,37214,Employed,34.4
0.6517613412799289,549,418,21,43742,1396,0,0.3515182704347975,36824,Unemployed,60.0
