ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2032-07-31,40,42306,641,Employed,Bachelor,21,43477,60,Married,3,Mortgage,179,0.20653874829835187,2,2,0.4319663450813883,0,Other,0,14,8,989,300,77078,10923,3525.5,0.6828007022499709,8,66155,0.22797699999999999,0.1890618623949424,1125.5742485945345,0.37003949754489707,0,53.0
2032-08-01,45,108566,575,Employed,Associate,23,42413,84,Widowed,1,Mortgage,866,0.1558632152137061,5,1,0.2628268830320592,0,Education,0,23,27,1587,1778,235467,15499,9047.166666666666,0.948400612612989,1,219968,0.279913,0.2579144065636698,1095.0973587189044,0.21676370414887583,1,36.800000000000004
2032-08-02,51,33995,637,Employed,Associate,30,15321,24,Single,0,Mortgage,309,0.11782950808224686,2,0,0.7026847822977789,0,Debt Consolidation,1,26,26,2624,400,151928,25412,2832.9166666666665,0.7274487536292822,4,126516,0.171821,0.17416575908468873,760.5751990172611,0.37755265151366774,0,57.0
2032-08-03,27,42468,563,Employed,High School,3,18193,96,Single,3,Mortgage,778,0.12909096266130446,3,0,0.5365078579610001,0,Education,0,21,10,2658,298,13237,54598,3539.0,0.8779524337462724,3,11803,0.271693,0.2958090672364696,496.39415905259995,0.3601000731993783,0,58.0
2032-08-04,45,40744,627,Employed,High School,26,28635,72,Married,4,Own,152,0.42555638941694135,1,0,0.26560177949988756,0,Other,0,24,3,1190,2509,191376,25765,3395.3333333333335,0.8364138210150625,3,165611,0.230135,0.2278185911111621,732.8356427003772,0.260603468299738,0,50.0
2032-08-05,36,15657,603,Employed,Master,13,29670,36,Single,2,Rent,1400,0.4855519169407026,2,1,0.05464666580240927,0,Education,0,23,13,6173,2104,97038,77155,1304.75,0.9228727445907228,3,19883,0.21317,0.211336795429634,1119.8567171751274,1.9312946673118432,0,50.0
2032-08-06,50,128076,635,Employed,Master,29,24963,96,Single,1,Mortgage,361,0.2699469998780401,5,2,0.32656792876113244,0,Auto,0,30,3,14574,325,82106,5249,10673.0,0.8865540612067613,7,76857,0.24246300000000004,0.23427859584998087,577.6234482643323,0.08794373168409372,1,40.0
2032-08-07,18,15000,565,Employed,High School,0,18363,72,Divorced,1,Rent,466,0.035949593105171894,2,0,0.2152056160079426,0,Auto,0,18,15,5473,827,28292,31418,1250.0,0.8552255323882371,4,10229,0.25086299999999995,0.25601334417156635,501.4446999309008,0.7739557599447207,0,53.0
2032-08-08,38,15000,600,Employed,High School,18,27935,24,Married,0,Mortgage,219,0.08519069249377155,2,3,0.39428520077251694,0,Home,0,25,9,5596,3421,43583,4866,1250.0,0.805572267229216,8,38717,0.202935,0.19442165216225155,1414.1731930249152,1.3065385544199322,0,53.0
2032-08-09,32,54764,591,Self-Employed,High School,10,23909,72,Single,2,Mortgage,371,0.055587802684817396,2,0,0.43675502931965704,0,Auto,0,21,19,20684,888,51548,2731,4563.666666666667,0.6327790967958328,5,48817,0.243409,0.2395513494264977,628.7971820438206,0.2190776090958631,0,58.0
2032-08-10,45,65502,518,Employed,Bachelor,20,24357,48,Divorced,1,Rent,290,0.4068169698292302,3,0,0.4441080369261615,0,Education,0,20,4,3504,970,30572,17139,5458.5,0.9192527027602043,6,13433,0.260357,0.29527141769191706,870.3120148080025,0.2125697563081437,0,60.0
2032-08-11,45,42241,589,Employed,Bachelor,23,34427,72,Married,0,Mortgage,254,0.20165650408626684,3,1,0.1140251721978913,0,Home,0,27,25,2908,5295,30750,30916,3520.0833333333335,0.9523083442702829,6,14915,0.254927,0.24957829677828366,926.4755436092844,0.33535443108144725,0,51.0
2032-08-12,31,52771,576,Employed,Associate,7,38413,60,Married,0,Own,345,0.184161823003791,3,0,0.34920586003640597,0,Auto,0,26,29,33027,1911,62258,25236,4397.583333333333,0.9372952389727234,3,37022,0.255413,0.2695803501724974,1171.9902504947197,0.3449599781307278,0,53.0
2032-08-13,31,15000,630,Unemployed,Bachelor,5,26223,48,Married,2,Mortgage,172,0.6101349111243436,4,1,0.3064949004087458,0,Auto,0,29,23,11149,1909,91653,15033,1250.0,0.947729507611544,5,76620,0.20622300000000002,0.1980864636371756,795.3043435212016,0.7738434748169614,0,56.0
2032-08-14,38,81828,620,Employed,Bachelor,15,25541,60,Divorced,0,Own,1065,0.27420441745952306,2,1,0.5417444286539462,1,Other,1,16,8,5138,659,458275,18360,6819.0,0.9655354616647857,5,439915,0.22054100000000004,0.2231790510905285,710.0389231129856,0.2603078051199568,0,67.0
2032-08-15,29,59054,625,Employed,Master,8,20371,60,Single,0,Own,352,0.17459611391718646,2,3,0.29981805471957473,0,Debt Consolidation,0,20,16,2397,415,62759,16964,4921.166666666667,0.6497097766410861,2,45795,0.21287100000000003,0.19522059733234898,534.3038961274441,0.18010036159327614,1,38.400000000000006
2032-08-16,50,52120,531,Employed,High School,27,23527,72,Married,2,Mortgage,729,0.06736324187685158,3,3,0.41826271405847665,0,Debt Consolidation,0,23,9,6049,2183,552139,9187,4343.333333333333,0.8248467225679912,7,542952,0.273027,0.26022419550536396,648.59082814615,0.3171736365647314,1,38.400000000000006
2032-08-17,35,39065,561,Employed,High School,14,32198,72,Divorced,0,Mortgage,1724,0.21553509778338584,6,1,0.25685368045195817,0,Debt Consolidation,1,22,2,1010,369,63787,3728,3255.4166666666665,0.5364101647580283,4,60059,0.266698,0.26604774562599476,899.2965825491829,0.8058251373503186,0,61.0
2032-08-18,18,44569,529,Employed,High School,0,28201,60,Single,0,Own,284,0.3637433377809743,2,1,0.18392462292369213,0,Debt Consolidation,0,31,16,2623,1821,49570,14672,3714.0833333333335,0.7031113705305811,7,34898,0.268701,0.30361008582354765,918.661441966362,0.3238111086987894,0,51.0
2032-08-19,35,50584,603,Self-Employed,Master,16,16793,120,Divorced,0,Mortgage,481,0.14696960293176117,2,0,0.4657991961559546,0,Home,0,24,13,2314,1993,53257,20033,4215.333333333333,0.8302492779221017,4,33224,0.270293,0.2944318425263944,435.8025235697238,0.2174922956436163,0,55.0
2032-08-20,27,15342,584,Employed,Bachelor,3,16351,72,Married,3,Rent,511,0.49086264991361306,2,4,0.23201421426874902,0,Debt Consolidation,0,29,25,2590,536,16200,35272,1278.5,0.9337867822378891,3,15850,0.239351,0.22775306149699656,418.3956047912906,0.7269422016357378,0,55.0
2032-08-21,20,150369,549,Employed,Bachelor,0,16098,96,Widowed,3,Rent,215,0.37620686604238723,2,1,0.28086603762625734,0,Auto,0,18,8,6838,422,40764,19447,12530.75,0.6760673890628679,2,21317,0.276598,0.3015755527214864,445.69844940323895,0.05272616957510436,0,51.0
2032-08-22,25,74953,542,Unemployed,High School,2,39124,36,Divorced,3,Mortgage,616,0.2706817504249308,6,0,0.3692636331107455,0,Education,0,30,14,729,1217,58826,386465,6246.083333333333,0.5481501974304385,10,13347,0.253124,0.24789503386682524,1551.211105201277,0.3469712121251361,0,57.0
2032-08-23,41,17070,553,Employed,High School,21,9604,36,Married,1,Rent,796,0.22996797933279467,6,1,0.18552666165108725,0,Auto,0,23,20,9892,275,143740,13913,1422.5,0.7842938080547263,4,129827,0.218104,0.18753239730051063,350.8473616310134,0.8062195863838407,0,48.0
2032-08-24,55,40844,648,Employed,High School,32,11184,48,Married,4,Rent,326,0.09318845639491445,4,2,0.44434899833553937,0,Debt Consolidation,0,23,7,1880,10368,12248,14193,3403.6666666666665,0.6953724536936018,4,16252,0.182184,0.19371437933482624,336.5989720923409,0.1946721101044974,0,54.0
2032-08-25,43,39144,580,Employed,Bachelor,22,16197,48,Divorced,0,Other,504,0.2791353718293947,1,1,0.19822853373689583,0,Auto,0,16,15,3337,4887,158747,9129,3262.0,0.8394664022567969,6,149618,0.221197,0.2575491897094805,543.8882640205668,0.3212410374066728,0,47.0
2032-08-26,32,69200,538,Employed,High School,10,32108,108,Single,2,Own,429,0.1046512677566391,7,0,0.06331318794263235,0,Debt Consolidation,0,27,23,4309,4144,309226,25056,5766.666666666667,0.9490846324719864,6,284170,0.308108,0.32409931758154636,918.8543984838085,0.2337319766156893,0,43.0
2032-08-27,45,15000,583,Employed,High School,21,19270,24,Married,2,Own,364,0.1382536590601915,3,0,0.2882735480486765,0,Home,0,21,8,2406,1070,37648,31332,1250.0,0.7668599692374514,3,18256,0.20277,0.17425884914488313,956.700461123961,1.0565603688991687,0,54.0
2032-08-28,34,39727,483,Employed,Bachelor,10,14568,48,Single,0,Own,674,0.7754329696889929,3,2,0.43222461963068076,0,Debt Consolidation,0,20,7,2087,405,12320,109699,3310.5833333333335,0.7988682382862566,2,16569,0.268068,0.26186149204172965,492.72063846805764,0.35242146805992625,0,60.0
2032-08-29,31,15000,476,Employed,High School,9,26303,36,Married,0,Own,286,0.39388602815068485,7,0,0.342590229442596,0,Auto,0,23,16,2032,194,10102,89058,1250.0,0.5339012018874977,6,16930,0.27330299999999996,0.27674852868143646,1083.3712319240624,1.09549698553925,0,56.0
2032-08-30,26,37015,567,Employed,Associate,7,26989,72,Married,4,Rent,334,0.6653178421148274,3,0,0.7139510333935187,0,Auto,0,20,18,12193,241,12434,15579,3084.5833333333335,0.5595232250530573,4,16325,0.25848899999999997,0.2666250346029137,754.7805411461165,0.35297491540600834,0,61.0
2032-08-31,18,25898,478,Employed,High School,0,32640,12,Married,3,Mortgage,199,0.2225884328976986,4,0,0.3798932090481879,0,Auto,0,18,7,2861,3013,143815,56462,2158.1666666666665,0.8339924062411567,6,87353,0.25864,0.310368,3198.6489893410358,1.5743218731984103,0,55.0
2032-09-01,35,49807,608,Employed,Master,9,43548,48,Widowed,0,Mortgage,318,0.5059607239348797,3,0,0.10511158447090006,0,Debt Consolidation,0,27,2,4389,4412,75772,15891,4150.583333333333,0.9337333973188979,5,59881,0.234548,0.19153685214654304,1305.6246281793651,0.3911798650421102,0,51.0
2032-09-02,41,34183,560,Employed,Bachelor,17,40771,48,Married,1,Mortgage,652,0.16284649271569784,3,2,0.2753685366477122,1,Home,0,15,20,2185,285,71842,25335,2848.5833333333335,0.8880182116353671,8,46507,0.25577099999999997,0.24245525514014898,1334.7495490677302,0.6974517914990715,0,64.0
2032-09-03,38,29870,622,Employed,Master,17,29075,24,Married,2,Mortgage,380,0.5913181796161388,7,0,0.39397564345179603,0,Debt Consolidation,0,22,19,3113,2205,18077,7651,2489.1666666666665,0.9577497967751949,5,10426,0.193075,0.23168999999999998,1525.1944738442314,0.7653944990335044,0,54.0
2032-09-04,35,67121,616,Employed,Associate,13,21118,48,Married,5,Rent,296,0.6047555056747829,5,2,0.47760397555883194,0,Education,0,18,3,1194,16364,135963,69337,5593.416666666667,0.6997716512705714,4,66626,0.20811800000000003,0.21764653540970663,662.6500709988155,0.1713889967668209,0,56.0
2032-09-05,28,66682,585,Unemployed,Master,7,27320,72,Widowed,2,Rent,157,0.4287192218713146,6,1,0.09138018619005514,0,Home,1,25,13,1223,1374,31362,6885,5556.833333333333,0.7520510023840173,4,24477,0.24982000000000001,0.23327693315138995,708.1400829068125,0.1556894063597635,0,60.0
2032-09-06,47,72697,615,Employed,Master,22,17945,24,Divorced,2,Mortgage,187,0.1096326610374049,3,1,0.4384425062553638,0,Home,0,24,13,1800,645,48329,10712,6058.083333333333,0.9020411479306638,4,37617,0.18544499999999997,0.19957259797206456,912.9505419070439,0.18156741685192684,1,41.6
2032-09-07,24,45791,553,Employed,Bachelor,1,34389,120,Widowed,4,Rent,204,0.5848703000212907,5,2,0.05604087216682317,0,Home,0,29,29,7243,961,161494,9690,3815.9166666666665,0.8454458695867326,3,151804,0.312889,0.33487061007591123,996.2981156839802,0.3145504004762456,0,48.0
2032-09-08,49,45483,565,Employed,Master,28,17182,24,Widowed,2,Mortgage,413,0.3334022656503552,1,0,0.4295687458560313,0,Debt Consolidation,1,29,14,1445,1188,85972,44089,3790.25,0.9562344003348665,7,41883,0.20968199999999998,0.2113271290074834,884.0286748081611,0.3422013521029381,0,63.0
2032-09-09,27,41759,521,Employed,Associate,5,15082,36,Divorced,4,Rent,991,0.11528973978215412,4,0,0.4214413734613642,0,Home,0,27,26,1134,855,40106,10418,3479.9166666666665,0.6970441718902016,4,29688,0.23958200000000002,0.25880426836267073,606.7028796125292,0.4591210171543943,0,56.0
2032-09-10,30,53897,579,Employed,Associate,5,35424,72,Divorced,1,Own,549,0.22033357927909128,5,3,0.4586993294649016,0,Debt Consolidation,0,27,10,8965,749,32544,4573,4491.416666666667,0.8038387779194658,1,27971,0.260924,0.29092450536943015,1045.0625955919754,0.35491309622249295,0,56.0
2032-09-11,22,15000,367,Self-Employed,High School,0,10715,48,Single,2,Rent,378,0.26909030738579737,4,1,0.23826917821999363,0,Home,0,21,26,774,144,81202,94576,1250.0,0.7390312540657985,4,16686,0.3222149999999999,0.3216185843584983,399.39268142333094,0.6219141451386647,0,57.0
2032-09-12,33,62773,519,Unemployed,Bachelor,7,16336,48,Single,2,Rent,595,0.6505873719402162,3,0,0.36590929800049876,0,Home,0,26,20,539,1238,305012,19479,5231.083333333333,0.8843507166518935,3,285533,0.251836,0.253728956975977,545.0579497830893,0.21793916807221372,1,42.400000000000006
2032-09-13,51,67641,635,Employed,Bachelor,27,29740,36,Divorced,2,Other,310,0.3362889041323419,2,1,0.13080821365057402,0,Other,0,25,3,942,2710,191216,88318,5636.75,0.7740235625471014,4,102898,0.19724,0.1847711374123025,1082.3037081427744,0.2470046938648644,0,46.0
2032-09-14,46,65075,611,Employed,Bachelor,24,21096,60,Married,1,Own,98,0.14888704249875448,3,1,0.14539948558357124,0,Home,0,27,7,1379,2601,38757,24351,5422.916666666667,0.29609467483626084,7,14406,0.22059600000000001,0.2140552783126645,575.5406172586934,0.12420264936003565,1,37.6
2032-09-15,51,43260,591,Employed,High School,33,20664,36,Divorced,4,Mortgage,579,0.0977736851327256,0,1,0.49146430874649893,0,Auto,0,28,17,1407,187,19064,7469,3605.0,0.9071780898178736,2,11595,0.210164,0.1966912503340601,764.468987276132,0.37266823502805324,0,56.0
2032-09-16,46,15000,573,Employed,Associate,23,13026,72,Married,0,Rent,634,0.09952695763073784,4,1,0.0831132001974318,0,Education,0,26,15,6221,2171,348356,3002,1250.0,0.5526146423256452,4,345354,0.24152600000000002,0.21269264586240821,321.66687761495325,0.7645335020919626,0,45.0
2032-09-17,26,30847,435,Employed,High School,4,13556,48,Single,0,Mortgage,226,0.3331438144143576,1,0,0.318488416988368,0,Auto,0,32,5,3862,1329,146303,109002,2570.5833333333335,0.7095800501803592,5,37301,0.291056,0.29206571355106503,481.8615101851075,0.2753699913191328,0,57.0
2032-09-18,36,125868,531,Employed,Bachelor,13,20106,48,Divorced,2,Rent,424,0.3889418426382949,1,0,0.3722160420372496,0,Home,0,21,5,2717,539,173803,27619,10489.0,0.8899636982520716,3,146184,0.24960600000000002,0.24526600626470915,661.3595531512979,0.10347597989811211,1,40.0
2032-09-19,30,79945,415,Employed,High School,7,10394,96,Married,1,Mortgage,685,0.462549248924048,2,1,0.3634443163568855,0,Education,0,25,23,4034,1065,88123,118949,3564.9166666666665,0.9470962276024831,5,17527,0.337894,0.3033031462097443,289.02925386110985,0.2732263738360719,0,55.0
2032-09-20,55,46108,651,Employed,Master,35,21923,72,Married,0,Mortgage,201,0.06355793644721694,2,2,0.16976583279864516,0,Other,0,27,1,4118,570,52401,13858,3842.3333333333335,0.7748925067292168,7,38543,0.211423,0.23980147870055685,576.8989376966019,0.20245482893118813,0,48.0
2032-09-21,25,39418,537,Employed,High School,1,38877,60,Married,3,Rent,742,0.5156185747606175,5,1,0.46713698907372997,0,Debt Consolidation,0,26,9,4687,2443,77765,7083,3284.8333333333335,0.8108382409119858,6,70682,0.275377,0.22900918105987172,1093.7489500167765,0.5588560403927474,0,57.0
2032-09-22,50,52941,592,Employed,High School,26,37199,84,Married,0,Other,625,0.03581461929943042,4,3,0.1262980999924826,0,Auto,0,17,25,8722,1005,57862,9842,4411.75,0.7618754591176407,4,48020,0.266199,0.2671366184694559,982.7045171866582,0.36441423860977123,0,49.0
2032-09-23,50,92533,641,Employed,Master,26,28757,24,Married,0,Rent,761,0.14199666381434517,6,1,0.28051660023491853,0,Debt Consolidation,0,29,23,10727,2000,66144,29160,7711.083333333333,0.5517927653969923,7,36984,0.183257,0.17099096610698852,1423.180849436731,0.2832521391637661,1,37.6
2032-09-24,61,52033,651,Employed,Associate,37,24241,60,Divorced,0,Other,1127,0.21583910859132327,5,0,0.07411228647116408,0,Debt Consolidation,0,27,2,3374,1953,94554,21896,4336.083333333333,0.7523743463403896,6,72658,0.203741,0.21532671751788207,663.084958849256,0.4128345378162142,0,46.0
2032-09-25,35,52814,582,Employed,High School,11,21135,36,Divorced,4,Rent,264,0.4273317160968357,1,2,0.5984917507845597,0,Education,0,18,24,5981,414,137921,22199,4401.166666666667,0.7825707054064137,5,115722,0.215135,0.22923251301832942,817.2847705405944,0.24568139596484134,0,55.0
2032-09-26,48,121130,552,Employed,Associate,26,22656,36,Single,1,Mortgage,611,0.3401439993047791,2,0,0.03684132452290859,0,Debt Consolidation,0,16,23,399,413,62253,17963,10094.166666666666,0.7735064368110156,5,44290,0.231656,0.21761361475494548,862.4484173772529,0.14597028819059718,1,38.400000000000006
2032-09-27,67,87671,493,Employed,High School,45,14405,12,Single,0,Rent,216,0.5536268747706625,5,2,0.18458815614605864,0,Debt Consolidation,0,20,6,5293,566,35458,33482,7305.916666666667,0.9225264252394141,6,18470,0.232905,0.23531577947237708,1358.867641838767,0.21556058105947465,0,52.0
2032-09-28,32,209226,620,Employed,Doctorate,9,16603,84,Single,2,Mortgage,297,0.5925476832812325,0,1,0.5894271094179544,0,Home,0,27,20,15913,863,52384,18546,17435.5,0.7076808246924051,5,33838,0.23160300000000003,0.22605702837996555,395.17376833425067,0.03969910632527032,1,43.2
2032-09-29,21,23816,538,Self-Employed,Bachelor,0,10375,60,Married,1,Other,1053,0.055991045253200394,4,1,0.03635017759554231,0,Auto,0,35,1,1935,4858,59001,50705,1984.6666666666667,0.8454824323708694,5,16838,0.246375,0.2561286179219665,308.2589551065228,0.685887951850784,0,58.0
2032-09-30,18,110475,538,Employed,High School,0,33557,24,Divorced,5,Other,588,0.04752523720583462,3,1,0.07579956030611681,0,Other,0,26,27,2489,1448,27355,18344,9206.25,0.8954295613136735,2,18406,0.239557,0.21493575225617254,1732.494459916128,0.25205642470236284,1,38.400000000000006
2032-10-01,48,33995,516,Employed,Bachelor,24,20911,36,Married,3,Rent,295,0.3427715470517918,3,0,0.03344431744434393,0,Debt Consolidation,0,16,27,1471,1627,27795,32497,2832.9166666666665,0.8678548996926003,2,19787,0.24791100000000002,0.24465980090127068,825.5230959821149,0.3955369069505921,0,51.0
2032-10-02,18,39799,560,Employed,High School,0,54295,48,Single,0,Rent,256,0.10956847968366142,2,1,0.45193086833333523,0,Auto,0,23,15,2669,1385,25775,58437,3316.5833333333335,0.7597818276289042,5,10534,0.269295,0.25798372932034547,1824.5274715317037,0.6273104766044484,0,56.0
2032-10-03,35,83672,572,Employed,Bachelor,8,16877,48,Divorced,2,Mortgage,400,0.10228155533408485,3,1,0.46505096676818264,0,Home,0,28,27,210,3622,543988,32010,6972.666666666667,0.8169740747805653,3,511978,0.22587700000000002,0.22396844002142405,535.3707864274589,0.13414821490019968,1,36.800000000000004
2032-10-04,45,39420,649,Unemployed,Master,22,21941,60,Single,1,Mortgage,275,0.3557481059622733,2,1,0.1398388303210023,0,Home,0,25,22,3579,1158,113707,14971,3285.0,0.7659864305365646,4,98736,0.20244099999999998,0.20932512709689427,592.7451178563814,0.26415376494867016,0,49.0
2032-10-05,42,63259,590,Self-Employed,Master,24,30283,48,Single,1,Mortgage,166,0.5277379879675209,3,0,0.0803313575915174,0,Other,0,31,26,2541,751,74576,22243,5271.583333333333,0.7679009543066289,7,52333,0.23028300000000002,0.21563273064029945,946.933039264289,0.21111931063044737,1,41.6
2032-10-06,45,75945,553,Employed,Associate,20,26613,60,Single,1,Mortgage,378,0.4134628002481615,1,1,0.33932590235511334,0,Other,0,18,21,18298,812,70637,32409,6328.75,0.9701997159639414,5,38228,0.255113,0.26667082941688874,807.349518551264,0.18729599345072315,0,55.0
2032-10-07,42,25193,583,Employed,Associate,21,21233,84,Divorced,2,Own,209,0.4479516283243601,4,0,0.4690880613790975,0,Education,0,21,5,964,2750,332311,11493,2099.4166666666665,0.8723665976210613,5,320818,0.254733,0.2805161464005929,579.5490705902182,0.375603891838313,0,55.0
